date,rnum,rank,rankInten,rankOldAndNew,movieCd,rnum,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
20170903,7,7,1,OLD,20179407,7,로마의 휴일,2017-08-30,188272700,3.2,-4097494,-2.1,829113076,23080,-671,-2.8,111457,431,1264
20170903,8,8,-1,OLD,20179491,8,아토믹 블론드,2017-08-30,191408800,3.3,-23579533,-11,870377792,22783,-2857,-11.1,114649,450,1317
20170903,9,9,0,OLD,20179901,9,혹성탈출: 종의 전쟁,2017-08-15,102194900,1.7,-11523100,-10.1,16746601378,12154,-1443,-10.6,2036947,212,351
20170903,10,10,0,OLD,20179187,10,공범자들,2017-08-17,88021700,1.5,-9067300,-9.3,1634900300,10765,-961,-8.2,206599,183,327
20170904,1,1,0,OLD,20171962,1,킬러의 보디가드,2017-08-30,569316600,33.3,-1279148500,-69.2,6948580500,71847,-140071,-66.1,848784,415,2142
20170904,2,2,0,OLD,20162442,2,청년경찰,2017-08-09,233955600,13.7,-661494200,-73.9,42537954016,31458,-76016,-70.7,5408759,638,2481
20170904,3,3,1,OLD,20162869,3,택시운전사,2017-08-02,212759100,12.4,-546548400,-72,93636832549,29312,-61347,-67.7,11892296,646,2247
20170904,4,4,-1,OLD,20158047,4,발레리안: 천 개 행성의 도시,2017-08-30,179284200,10.5,-624527400,-77.7,3146031508,23001,-71527,-75.7,393139,559,2215
20170904,5,5,0,OLD,20164174,5,브이아이피,2017-08-23,125113900,7.3,-268079600,-68.2,10657028901,16969,-29539,-63.5,1332452,545,1789
20170904,6,6,2,OLD,20179491,6,아토믹 블론드,2017-08-30,85325600,5.0,-106083200,-55.4,955703392,11573,-11210,-49.2,126222,421,1366
20170904,7,7,0,OLD,20179407,7,로마의 휴일,2017-08-30,57529900,3.4,-130742800,-69.4,886642976,8052,-15028,-65.1,119509,388,1205
20170904,8,8,-2,OLD,20151003,8,장산범,2017-08-17,53023400,3.1,-163285800,-75.5,10246636683,6922,-19185,-73.5,1293726,311,757
20170904,9,9,1,OLD,20179187,9,공범자들,2017-08-17,32260800,1.9,-55760900,-63.3,1667161100,4490,-6275,-58.3,211089,185,331
20170904,10,10,-1,OLD,20179901,10,혹성탈출: 종의 전쟁,2017-08-15,23751500,1.4,-78443400,-76.8,16770352878,3185,-8969,-73.8,2040132,189,339
20170905,1,1,0,OLD,20171962,1,킬러의 보디가드,2017-08-30,488075300,31.0,-81241300,-14.3,7436655800,61543,-10304,-14.3,910327,424,2146
20170905,2,2,0,OLD,20162442,2,청년경찰,2017-08-09,217721700,13.8,-16233900,-6.9,42755675716,29679,-1779,-5.7,5438438,633,2445
20170905,3,3,0,OLD,20162869,3,택시운전사,2017-08-02,195529500,12.4,-17229600,-8.1,93832362049,27143,-2169,-7.4,11919439,638,2212
20170905,4,4,0,OLD,20158047,4,발레리안: 천 개 행성의 도시,2017-08-30,162187700,10.3,-17096500,-9.5,3308219208,20730,-2271,-9.9,413869,570,2176
20170905,5,5,0,OLD,20164174,5,브이아이피,2017-08-23,106031700,6.7,-19082200,-15.3,10763060601,14494,-2475,-14.6,1346946,542,1756
20170905,6,6,0,OLD,20179491,6,아토믹 블론드,2017-08-30,82406700,5.2,-2918900,-3.4,1038110092,11258,-315,-2.7,137480,419,1329
20170905,7,7,0,OLD,20179407,7,로마의 휴일,2017-08-30,50148100,3.2,-7381800,-12.8,936791076,7032,-1020,-12.7,126541,386,1148
20170905,8,8,0,OLD,20151003,8,장산범,2017-08-17,46714500,3.0,-6308900,-11.9,10293351183,6121,-801,-11.6,1299847,314,748
20170905,9,9,0,OLD,20179187,9,공범자들,2017-08-17,33469400,2.1,1208600,3.7,1700630500,4734,244,5.4,215823,195,335
20170905,10,10,3,OLD,20166132,10,김광석,2017-08-30,21941000,1.4,5028900,29.7,277402800,2999,688,29.8,34664,214,325
20170906,1,1,25,OLD,20154909,1,살인자의 기억법,2017-09-06,1070193300,38.6,1066281300,27256.7,1106601300,143580,143091,29262,148300,884,4340
20170906,2,2,18,OLD,20179696,2,그것,2017-09-06,607948000,21.9,602672000,11422.9,618280000,76925,76315,12510.7,78193,752,3191
20170906,3,3,-2,OLD,20171962,3,킬러의 보디가드,2017-08-30,375775800,13.5,-112299500,-23,7812431600,47739,-13804,-22.4,958066,320,1552
20170906,4,4,-1,OLD,20162869,4,택시운전사,2017-08-02,156805700,5.7,-38723800,-19.8,93989167749,22063,-5080,-18.7,11941502,514,1501
20170906,5,5,-3,OLD,20162442,5,청년경찰,2017-08-09,153535700,5.5,-64186000,-29.5,42909211416,21507,-8172,-27.5,5459945,509,1701
20170906,6,6,-2,OLD,20158047,6,발레리안: 천 개 행성의 도시,2017-08-30,77347300,2.8,-84840400,-52.3,3385566508,10640,-10090,-48.7,424509,419,1044
20170906,7,7,0,NEW,20174142,7,아이 캔 스피크,2017-09-21,61048000,2.2,61048000,100,61048000,7414,7414,100,7414,28,32
20170906,8,8,46,OLD,20170268,8,매혹당한 사람들,2017-09-06,39982500,1.4,38362500,2368.1,60805500,5619,5538,6837,7859,384,838
20170906,9,9,0,OLD,20179187,9,공범자들,2017-08-17,28705400,1.0,-4764000,-14.2,1729335900,3955,-779,-16.5,219778,173,301
20170906,10,10,-5,OLD,20164174,10,브이아이피,2017-08-23,27368800,1.0,-78662900,-74.2,10790429401,3849,-10645,-73.4,1350795,289,538
20170907,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,1073134200,40.0,2940900,0.3,2179735500,143225,-355,-0.2,291525,942,4421
20170907,2,2,0,OLD,20179696,2,그것,2017-09-06,600238800,22.4,-7709200,-1.3,1218518800,75819,-1106,-1.4,154012,785,3174
20170907,3,3,0,OLD,20171962,3,킬러의 보디가드,2017-08-30,319312600,11.9,-56463200,-15,8131744200,40073,-7666,-16.1,998139,333,1522
20170907,4,4,0,OLD,20162869,4,택시운전사,2017-08-02,139546500,5.2,-17259200,-11,94128714249,19589,-2474,-11.2,11961091,498,1380
20170907,5,5,0,OLD,20162442,5,청년경찰,2017-08-09,131450600,4.9,-22085100,-14.4,43040662016,18568,-2939,-13.7,5478513,503,1541
20170907,6,6,0,NEW,20171022,6,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,65878600,2.5,65878600,100,71743600,9446,9446,100,10111,169,266
20170907,7,7,-1,OLD,20158047,7,발레리안: 천 개 행성의 도시,2017-08-30,63275600,2.4,-14071700,-18.2,3448842108,8707,-1933,-18.2,433216,401,924
20170907,8,8,5,OLD,20171923,8,저수지 게임,2017-09-07,60946600,2.3,44484600,270.2,99495100,8196,6298,331.8,12513,257,465
20170907,9,9,-1,OLD,20170268,9,매혹당한 사람들,2017-09-06,39662300,1.5,-320200,-0.8,100467800,5594,-25,-0.4,13453,391,789
20170907,10,10,-1,OLD,20179187,10,공범자들,2017-08-17,24215400,0.9,-4490000,-15.6,1753551300,3356,-599,-15.1,223134,155,258
20170908,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,1562505167,42.2,489370967,45.6,3742240667,187986,44761,31.3,479511,989,4724
20170908,2,2,0,OLD,20179696,2,그것,2017-09-06,859264819,23.2,259026019,43.2,2077783619,100066,24247,32,254078,804,3279
20170908,3,3,0,OLD,20171962,3,킬러의 보디가드,2017-08-30,503150300,13.6,183837700,57.6,8634894500,58037,17964,44.8,1056176,344,1607
20170908,4,4,0,OLD,20162869,4,택시운전사,2017-08-02,165784100,4.5,26237600,18.8,94294498349,20760,1171,6,11981851,511,1378
20170908,5,5,0,OLD,20162442,5,청년경찰,2017-08-09,159048200,4.3,27597600,21,43199710216,19545,977,5.3,5498058,513,1553
20170908,6,6,1,OLD,20158047,6,발레리안: 천 개 행성의 도시,2017-08-30,88946700,2.4,25671100,40.6,3537788808,10886,2179,25,444102,411,891
20170908,7,7,2,OLD,20170268,7,매혹당한 사람들,2017-09-06,52251900,1.4,12589600,31.7,152719700,6496,902,16.1,19949,395,759
20170908,8,8,0,OLD,20171923,8,저수지 게임,2017-09-07,53790900,1.5,-7155700,-11.7,153286000,6447,-1749,-21.3,18960,275,515
20170908,9,9,-3,OLD,20171022,9,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,44592500,1.2,-21286100,-32.3,116336100,5620,-3826,-40.5,15731,175,284
20170908,10,10,0,OLD,20179187,10,공범자들,2017-08-17,26132900,0.7,1917500,7.9,1779684200,3258,-98,-2.9,226392,159,261
20170909,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,3105887567,42.8,1543382400,98.8,6848128234,369025,181039,96.3,848536,1064,5378
20170909,2,2,0,OLD,20179696,2,그것,2017-09-06,1537084807,21.2,677819988,78.9,3614868426,181519,81453,81.4,435597,837,3447
20170909,3,3,0,OLD,20171962,3,킬러의 보디가드,2017-08-30,994783300,13.7,491633000,97.7,9629677800,113705,55668,95.9,1169881,378,1776
20170909,4,4,1,OLD,20162442,4,청년경찰,2017-08-09,301830900,4.2,142782700,89.8,43501541116,42322,22777,116.5,5540380,519,1534
20170909,5,5,-1,OLD,20162869,5,택시운전사,2017-08-02,306198900,4.2,140414800,84.7,94600697249,41541,20781,100.1,12023392,501,1292
20170909,6,6,3,OLD,20171022,6,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,293529400,4.0,248936900,558.2,409865500,38207,32587,579.8,53938,219,569
20170909,7,7,-1,OLD,20158047,7,발레리안: 천 개 행성의 도시,2017-08-30,184524300,2.5,95577600,107.5,3722313108,25559,14673,134.8,469661,411,805
20170909,8,8,0,OLD,20171923,8,저수지 게임,2017-09-07,106320500,1.5,52529600,97.7,259606500,13748,7301,113.2,32708,289,564
20170909,9,9,-2,OLD,20170268,9,매혹당한 사람들,2017-09-06,63133700,0.9,10881800,20.8,215853400,7751,1255,19.3,27700,393,618
20170909,10,10,0,OLD,20179187,10,공범자들,2017-08-17,44079100,0.6,17946200,68.7,1823763300,5424,2166,66.5,231816,157,250
20170910,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,2892335900,43.8,-213551667,-6.9,9740464134,342871,-26154,-7.1,1191407,1060,5324
20170910,2,2,0,OLD,20179696,2,그것,2017-09-06,1167078500,17.7,-370006307,-24.1,4781946926,136830,-44689,-24.6,572427,805,3291
20170910,3,3,0,OLD,20171962,3,킬러의 보디가드,2017-08-30,908735300,13.8,-86048000,-8.6,10538413100,103546,-10159,-8.9,1273427,368,1735
20170910,4,4,1,OLD,20162869,4,택시운전사,2017-08-02,368553200,5.6,62354300,20.4,94969250449,44627,3086,7.4,12068019,492,1262
20170910,5,5,-1,OLD,20162442,5,청년경찰,2017-08-09,303047500,4.6,1216600,0.4,43804588616,36483,-5839,-13.8,5576863,495,1485
20170910,6,6,0,OLD,20171022,6,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,265256400,4.0,-28273000,-9.6,675121900,33952,-4255,-11.1,87890,232,598
20170910,7,7,0,OLD,20158047,7,발레리안: 천 개 행성의 도시,2017-08-30,177108900,2.7,-7415400,-4,3899422008,21660,-3899,-15.3,491321,405,786
20170910,8,8,0,OLD,20171923,8,저수지 게임,2017-09-07,120578100,1.8,14257600,13.4,380184600,14431,683,5,47139,289,549
20170910,9,9,0,OLD,20170268,9,매혹당한 사람들,2017-09-06,54995500,0.8,-8138200,-12.9,270848900,6764,-987,-12.7,34464,372,577
20170910,10,10,1,OLD,20172148,10,몬스터 섬의 비밀,2017-09-07,46650800,0.7,14550800,45.3,83464300,6104,705,13.1,12125,147,260
20170911,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,943302200,46.0,-1949033700,-67.4,10683766334,126124,-216747,-63.2,1317531,972,4876
20170911,2,2,0,OLD,20179696,2,그것,2017-09-06,318951900,15.5,-848126600,-72.7,5100898826,40529,-96301,-70.4,612956,731,2905
20170911,3,3,0,OLD,20171962,3,킬러의 보디가드,2017-08-30,270837600,13.2,-637897700,-70.2,10809250700,34320,-69226,-66.9,1307747,319,1584
20170911,4,4,0,OLD,20162869,4,택시운전사,2017-08-02,125126500,6.1,-243426700,-66,95094376949,17335,-27292,-61.2,12085354,513,1303
20170911,5,5,0,OLD,20162442,5,청년경찰,2017-08-09,100046300,4.9,-203001200,-67,43904634916,13707,-22776,-62.4,5590570,479,1443
20170911,6,6,2,OLD,20171923,6,저수지 게임,2017-09-07,61481600,3.0,-59096500,-49,441666200,8274,-6157,-42.7,55413,279,564
20170911,7,7,0,OLD,20158047,7,발레리안: 천 개 행성의 도시,2017-08-30,43330900,2.1,-133778000,-75.5,3942752908,5954,-15706,-72.5,497275,386,784
20170911,8,8,1,OLD,20170268,8,매혹당한 사람들,2017-09-06,35370900,1.7,-19624600,-35.7,306219800,5033,-1731,-25.6,39497,364,667
20170911,9,9,2,OLD,20179187,9,공범자들,2017-08-17,18378700,0.9,-27263200,-59.7,1887783900,2586,-2928,-53.1,239916,160,246
20170911,10,10,-4,OLD,20171022,10,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,17134500,0.8,-248121900,-93.5,692256400,2352,-31600,-93.1,90242,144,256
20170912,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,744052600,43.9,-199249600,-21.1,11427818934,99727,-26397,-20.9,1417258,983,4857
20170912,2,2,0,OLD,20179696,2,그것,2017-09-06,259506600,15.3,-59445300,-18.6,5360405426,33140,-7389,-18.2,646096,739,2803
20170912,3,3,0,OLD,20171962,3,킬러의 보디가드,2017-08-30,223509200,13.2,-47328400,-17.5,11032759900,28309,-6011,-17.5,1336056,326,1594
20170912,4,4,0,OLD,20162869,4,택시운전사,2017-08-02,97627900,5.8,-27498600,-22,95192004849,13721,-3614,-20.8,12099075,507,1271
20170912,5,5,0,OLD,20162442,5,청년경찰,2017-08-09,80375000,4.7,-19671300,-19.7,43985009916,11126,-2581,-18.8,5601696,488,1409
20170912,6,6,0,OLD,20171923,6,저수지 게임,2017-09-07,53026900,3.1,-8454700,-13.8,494693100,7278,-996,-12,62691,282,574
20170912,7,7,0,OLD,20158047,7,발레리안: 천 개 행성의 도시,2017-08-30,36006000,2.1,-7324900,-16.9,3978758908,4946,-1008,-16.9,502221,375,751
20170912,8,8,0,OLD,20170268,8,매혹당한 사람들,2017-09-06,32077500,1.9,-3293400,-9.3,338297300,4580,-453,-9,44077,369,669
20170912,9,9,0,OLD,20179187,9,공범자들,2017-08-17,18478200,1.1,99500,0.5,1906262100,2728,142,5.5,242644,158,242
20170912,10,10,0,NEW,20160703,10,"좋아해, 너를",2017-09-14,15588000,0.9,15588000,100,70273000,2598,2598,100,7157,18,18
20170913,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,679487100,38.7,-64565500,-8.7,12107306034,91473,-8254,-8.3,1508731,1011,4682
20170913,2,2,0,NEW,20171090,2,베이비 드라이버,2017-09-14,237697000,13.5,237697000,100,248080000,30803,30803,100,32040,669,1740
20170913,3,3,-1,OLD,20179696,3,그것,2017-09-06,215931600,12.3,-43575000,-16.8,5576337026,27646,-5494,-16.6,673742,690,2287
20170913,4,4,-1,OLD,20171962,4,킬러의 보디가드,2017-08-30,205763700,11.7,-17745500,-7.9,11238523600,26383,-1926,-6.8,1362439,334,1497
20170913,5,5,-1,OLD,20162869,5,택시운전사,2017-08-02,88022200,5.0,-9605700,-9.8,95280027049,12475,-1246,-9.1,12111550,502,1185
20170913,6,6,-1,OLD,20162442,6,청년경찰,2017-08-09,70484000,4.0,-9891000,-12.3,44055493916,9865,-1261,-11.3,5611561,490,1261
20170913,7,7,-1,OLD,20171923,7,저수지 게임,2017-09-07,44707700,2.5,-8319200,-15.7,539400800,6231,-1047,-14.4,68922,277,536
20170913,8,8,-1,OLD,20158047,8,발레리안: 천 개 행성의 도시,2017-08-30,27441700,1.6,-8564300,-23.8,4006200608,3828,-1118,-22.6,506049,333,582
20170913,9,9,-1,OLD,20170268,9,매혹당한 사람들,2017-09-06,24761500,1.4,-7316000,-22.8,363058800,3566,-1014,-22.1,47643,305,504
20170913,10,10,-1,OLD,20179187,10,공범자들,2017-08-17,17552300,1.0,-925900,-5,1923814400,2586,-142,-5.2,245230,158,248
20170914,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,532477600,27.7,-147009500,-21.6,12639783634,71206,-20267,-22.2,1579937,757,3491
20170914,2,2,0,OLD,20171090,2,베이비 드라이버,2017-09-14,388963100,20.2,151266100,63.6,637043100,51772,20969,68.1,83812,676,3231
20170914,3,3,26,OLD,20177541,3,아메리칸 메이드,2017-09-14,359380500,18.7,357266500,16900,363158500,49188,48886,16187.4,49698,653,2899
20170914,4,4,0,OLD,20171962,4,킬러의 보디가드,2017-08-30,137524700,7.1,-68239000,-33.2,11376048300,17280,-9103,-34.5,1379719,206,924
20170914,5,5,-2,OLD,20179696,5,그것,2017-09-06,129363100,6.7,-86568500,-40.1,5705700126,16765,-10881,-39.4,690507,456,1193
20170914,6,6,-1,OLD,20162869,6,택시운전사,2017-08-02,44171400,2.3,-43850800,-49.8,95324198449,6474,-6001,-48.1,12118024,298,502
20170914,7,7,0,NEW,20170607,7,몬스터 콜,2017-09-14,43187600,2.2,43187600,100,81210900,5948,5948,100,10600,317,778
20170914,8,8,20,OLD,20170302,8,윈드 리버,2017-09-14,31266600,1.6,28189600,916.1,87282100,4393,4082,1312.5,11581,325,758
20170914,9,9,-2,OLD,20171923,9,저수지 게임,2017-09-07,29629400,1.5,-15078300,-33.7,569030200,3999,-2232,-35.8,72921,172,263
20170914,10,10,121,OLD,20160703,10,"좋아해, 너를",2017-09-14,31023200,1.6,31023200,100,101296200,3967,3967,100,11124,101,243
20170915,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,815284948,30.3,282807348,53.1,13455068582,98154,26948,37.8,1678091,813,3676
20170915,2,2,0,OLD,20171090,2,베이비 드라이버,2017-09-14,584289007,21.7,195325907,50.2,1221332107,69548,17776,34.3,153360,710,3360
20170915,3,3,0,OLD,20177541,3,아메리칸 메이드,2017-09-14,439236045,16.3,79855545,22.2,802394545,53603,4415,9,103301,691,3022
20170915,4,4,1,OLD,20179696,4,그것,2017-09-06,226663048,8.4,97299948,75.2,5932363174,27068,10303,61.5,717575,462,1268
20170915,5,5,-1,OLD,20171962,5,킬러의 보디가드,2017-08-30,208346100,7.7,70821400,51.5,11584394400,23959,6679,38.7,1403678,211,937
20170915,6,6,1,OLD,20170607,6,몬스터 콜,2017-09-14,58805100,2.2,15617500,36.2,140016000,7313,1365,22.9,17913,321,782
20170915,7,7,-1,OLD,20162869,7,택시운전사,2017-08-02,55289700,2.1,11118300,25.2,95379488149,7152,678,10.5,12125176,310,531
20170915,8,8,0,OLD,20170302,8,윈드 리버,2017-09-14,41706700,1.5,10440100,33.4,128988800,5178,785,17.9,16759,324,751
20170915,9,9,0,OLD,20171923,9,저수지 게임,2017-09-07,40557100,1.5,10927700,36.9,609587300,4819,820,20.5,77740,183,279
20170915,10,10,1,OLD,20162442,10,청년경찰,2017-08-09,36502300,1.4,11168400,44.1,44117330116,4566,1060,30.2,5619633,248,430
20170916,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,1712022533,31.7,896737585,110,15167091115,202507,104353,106.3,1880598,884,4180
20170916,2,2,0,OLD,20171090,2,베이비 드라이버,2017-09-14,1213692240,22.5,629403233,107.7,2435024347,141979,72431,104.1,295339,778,3667
20170916,3,3,0,OLD,20177541,3,아메리칸 메이드,2017-09-14,742586127,13.8,303350082,69.1,1544980672,89194,35591,66.4,192495,690,3137
20170916,4,4,0,OLD,20179696,4,그것,2017-09-06,430638733,8.0,203975685,90,6363001907,51798,24730,91.4,769373,481,1265
20170916,5,5,0,OLD,20171962,5,킬러의 보디가드,2017-08-30,434096000,8.0,225749900,108.4,12018490400,49277,25318,105.7,1452955,234,1022
20170916,6,6,0,OLD,20170607,6,몬스터 콜,2017-09-14,120111500,2.2,61306400,104.3,260127500,14832,7519,102.8,32745,344,721
20170916,7,7,0,OLD,20162869,7,택시운전사,2017-08-02,110920500,2.1,55630800,100.6,95490408649,13398,6246,87.3,12138574,321,562
20170916,8,8,8,OLD,20171022,8,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,95192700,1.8,86646700,1013.9,830405900,12091,11027,1036.4,108199,161,294
20170916,9,9,1,OLD,20162442,9,청년경찰,2017-08-09,80995700,1.5,44493400,121.9,44198325816,9802,5236,114.7,5629435,259,439
20170916,10,10,-1,OLD,20171923,10,저수지 게임,2017-09-07,69004200,1.3,28447100,70.1,678591500,8071,3252,67.5,85811,190,290
20170917,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,1551020000,32.4,-161002533,-9.4,16718111115,183280,-19227,-9.5,2063878,882,4096
20170917,2,2,0,OLD,20171090,2,베이비 드라이버,2017-09-14,1080071900,22.6,-133620340,-11,3515096247,126717,-15262,-10.7,422056,771,3588
20170917,3,3,0,OLD,20177541,3,아메리칸 메이드,2017-09-14,611562400,12.8,-131023727,-17.6,2156543072,73867,-15327,-17.2,266362,665,2985
20170917,4,4,1,OLD,20171962,4,킬러의 보디가드,2017-08-30,381109800,8.0,-52986200,-12.2,12399600200,43443,-5834,-11.8,1496398,235,1018
20170917,5,5,-1,OLD,20179696,5,그것,2017-09-06,337884200,7.1,-92754533,-21.5,6700886107,40416,-11382,-22,809789,481,1259
20170917,6,6,0,OLD,20170607,6,몬스터 콜,2017-09-14,115496800,2.4,-4614700,-3.8,375624300,14152,-680,-4.6,46897,349,697
20170917,7,7,0,OLD,20162869,7,택시운전사,2017-08-02,116872000,2.4,5951500,5.4,95607280649,14102,704,5.3,12152676,319,552
20170917,8,8,0,OLD,20171022,8,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,100259700,2.1,5067000,5.3,930665600,12679,588,4.9,120878,164,305
20170917,9,9,0,OLD,20162442,9,청년경찰,2017-08-09,75953700,1.6,-5042000,-6.2,44274279516,9201,-601,-6.1,5638636,251,433
20170917,10,10,1,OLD,20170302,10,윈드 리버,2017-09-14,64142700,1.3,805000,1.3,256469200,7853,164,2.1,32301,320,576
20170918,1,1,0,OLD,20154909,1,살인자의 기억법,2017-09-06,432114500,29.7,-1118905500,-72.1,17150225615,57917,-125363,-68.4,2121795,812,3835
20170918,2,2,0,OLD,20171090,2,베이비 드라이버,2017-09-14,310424800,21.3,-769647100,-71.3,3825521047,41410,-85307,-67.3,463466,694,3224
20170918,3,3,0,OLD,20177541,3,아메리칸 메이드,2017-09-14,187795200,12.9,-423767200,-69.3,2344338272,25770,-48097,-65.1,292132,607,2639
20170918,4,4,0,OLD,20171962,4,킬러의 보디가드,2017-08-30,103501000,7.1,-277608800,-72.8,12503101200,13193,-30250,-69.6,1509591,218,951
20170918,5,5,0,OLD,20179696,5,그것,2017-09-06,79931200,5.5,-257953000,-76.3,6780817307,10386,-30030,-74.3,820175,430,1085
20170918,6,6,1,OLD,20162869,6,택시운전사,2017-08-02,35462100,2.4,-81409900,-69.7,95642742749,4939,-9163,-65,12157615,311,550
20170918,7,7,-1,OLD,20170607,7,몬스터 콜,2017-09-14,33995600,2.3,-81501200,-70.6,409619900,4661,-9491,-67.1,51558,326,660
20170918,8,8,2,OLD,20170302,8,윈드 리버,2017-09-14,30104000,2.1,-34038700,-53.1,286573200,4262,-3591,-45.7,36563,306,620
20170918,9,9,0,NEW,20172742,9,범죄도시,2017-10-03,32200000,2.2,32200000,100,45779000,4025,4025,100,5668,13,13
